,Player,Pos,Age,G,GS,MP,ORtg,DRtg,OBPM,DBPM,eFG%,FTR,TRB%,TOV%,Salary,Salary Adjusted,Rating Model Salary,Four Factors Salary,Average Predicted Salary
355,Day'Ron Sharpe,Forward,20.0,32.0,8.0,12.2,118.0,111.0,-0.3,-2.5,58.4,17.02127659574468,22.3,15.2,2009.16,2191.185,2116.6724017858287,2381.9730278837087,2249.3227148347687
356,Pascal Siakam,Forward,27.0,68.0,68.0,37.9,116.0,110.0,2.7,0.8,52.5,23.59550561797753,12.2,11.6,33003.936,35994.012,20741.57275695781,29054.90410859718,24898.238432777493
357,Anfernee Simons,Guard,22.0,57.0,30.0,29.5,112.0,121.0,1.9,-2.7,55.50000000000001,12.85714285714286,4.9,11.9,3938.818,4295.665,5767.591111746603,6043.460095448969,5905.525603597785
358,Jericho Sims,Forward,23.0,41.0,5.0,13.5,129.0,109.0,-2.8,1.1,72.2,23.07692307692308,16.4,23.1,462.629,504.542,515.5217029628519,1041.214706140511,778.3682045516814
359,Marcus Smart,Guard,27.0,71.0,71.0,32.3,110.0,107.0,-1.2,1.7,50.1,19.8019801980198,6.4,16.6,13839.285,15093.09,13310.919540887098,17557.84468002682,15434.38211045696
360,Dennis Smith,Guard,24.0,37.0,4.0,17.2,101.0,114.0,-2.8,1.2,43.4,21.5686274509804,7.6,19.0,1789.256,1951.358,2007.0296765449339,1648.7425676775429,1827.8861221112384
361,Jalen Smith,Forward,21.0,51.0,8.0,18.1,119.0,111.0,0.9,-1.4,56.00000000000001,21.73913043478261,18.2,9.6,4458.0,4861.884,2543.1976335603526,3244.472606470135,2893.835120015244
362,Tony Snell,Guard,30.0,53.0,12.0,15.5,106.0,119.0,-3.4,-0.8,53.5,3.125,6.9,9.9,2389.641,2606.136,3277.3454813188077,2805.8786961830315,3041.6120887509196
363,Lance Stephenson,Guard,31.0,46.0,1.0,17.7,107.0,117.0,-1.6,-1.6,49.7,20.0,8.7,16.7,1614.825,1761.124,6695.924020889865,2214.3094169772817,4455.116718933573
364,Lamar Stevens,Forward,24.0,63.0,13.0,16.1,107.0,110.0,-3.2,0.3,51.7,15.686274509803924,8.9,10.4,1517.981,1655.506,1242.6860570922026,2045.5700194392705,1644.1280382657364
365,Isaiah Stewart,Center,20.0,71.0,71.0,25.6,113.0,112.0,-2.5,-0.8,52.6,14.492753623188406,18.4,13.7,3277.08,3573.975,3765.514983626229,4479.359240966135,4122.437112296182
366,Max Strus,Forward,25.0,68.0,16.0,23.3,116.0,112.0,1.4,-0.4,60.2,7.228915662650602,7.2,8.8,1669.178,1820.401,5849.117446051809,3102.5603033976986,4475.838874724754
367,Jalen Suggs,Guard,20.0,48.0,45.0,27.2,88.0,112.0,-5.3,-0.2,40.0,22.807017543859647,6.9,18.7,6592.92,7190.222,5089.485652705112,6513.050336443185,5801.267994574149
368,Keifer Sykes,Guard,28.0,32.0,11.0,17.7,94.0,120.0,-4.4,-2.5,43.4,8.47457627118644,4.4,14.3,558.345,608.929,4305.5787953800545,1124.853289445262,2715.216042412658
369,Jae'Sean Tate,Forward,26.0,78.0,77.0,26.4,111.0,116.0,-1.3,-0.5,54.1,18.27956989247312,11.2,14.6,1517.981,1655.506,5812.844142324188,9696.941786949312,7754.892964636751
370,Jayson Tatum,Forward,23.0,76.0,76.0,35.9,113.0,106.0,4.3,0.6,52.6,25.728155339805824,12.1,10.9,28103.5,30649.609,23355.759983148473,22295.44909968992,22825.604541419198
371,Terry Taylor,Guard,22.0,33.0,7.0,21.6,135.0,119.0,2.2,-2.7,64.1,16.417910447761194,13.4,8.7,895.125,976.221,2220.5928965622074,1510.799331654653,1865.6961141084303
372,Garrett Temple,Guard,35.0,59.0,16.0,18.6,101.0,113.0,-2.8,0.3,47.6,10.0,7.2,11.8,4910.0,5354.834,5148.462839940917,4975.3252739362115,5061.894056938564
373,Daniel Theis,Center,29.0,47.0,27.0,20.8,113.0,112.0,-1.9,-0.2,57.6,16.129032258064516,12.7,12.5,8280.351,9030.53,10966.062678998023,8634.044907164945,9800.053793081484
374,Cam Thomas,Guard,20.0,67.0,2.0,17.6,103.0,115.0,-2.0,-1.4,48.0,17.333333333333336,7.5,9.1,2036.28,2220.762,1503.2104929248453,2387.181019071927,1945.1957559983862
375,Isaiah Thomas,Guard,32.0,22.0,1.0,15.1,104.0,117.0,-1.9,-2.6,48.5,13.157894736842104,4.6,7.8,910.926,993.452,6622.960220211283,1767.0285214779308,4194.994370844607
376,Matt Thomas,Guard,27.0,40.0,0.0,11.5,113.0,117.0,-1.2,-1.4,54.1,11.764705882352942,6.1,5.3,1669.178,1820.401,2498.833737413864,2278.2239308813355,2388.5288341476
377,Klay Thompson,Guard,31.0,32.0,32.0,29.4,107.0,110.0,2.6,-1.6,52.900000000000006,7.82122905027933,7.3,6.7,37980.72,41421.681,24067.756709819223,29935.046548385875,27001.401629102547
378,Tristan Thompson,Forward,30.0,57.0,6.0,15.7,112.0,114.0,-1.6,-1.5,53.0,23.404255319148938,17.7,12.4,9946.611,10847.749,4828.227783592293,8444.567036316848,6636.39740995457
379,JT Thor,Forward,19.0,33.0,0.0,7.9,108.0,114.0,-3.1,0.1,50.0,23.529411764705884,8.7,13.6,1250.0,1363.246,844.6742086377117,1450.6013428453748,1147.6377757415432
380,Matisse Thybulle,Guard,24.0,66.0,50.0,25.5,116.0,108.0,-2.2,3.3,57.49999999999999,11.11111111111111,5.0,10.9,2840.16,3097.471,3336.7708318956606,4593.522108486964,3965.146470191312
381,Killian Tillie,Center,23.0,36.0,3.0,12.8,101.0,109.0,-3.8,1.1,44.5,2.857142857142857,6.8,9.1,1901.625,2073.907,2263.4894899979486,2637.041838408061,2450.2656642030047
382,Xavier Tillman,Forward,23.0,53.0,2.0,13.2,112.0,107.0,-1.1,1.8,47.7,21.951219512195124,12.0,12.1,1517.981,1655.506,2273.76288947507,2030.587680851029,2152.1752851630495
383,Obi Toppin,Forward,23.0,72.0,10.0,17.1,120.0,111.0,1.7,0.3,58.6,19.6969696969697,11.7,9.6,5105.16,5567.675,2622.0945802117303,4614.784639968426,3618.439610090078
384,Juan Toscano-Anderson,Forward,28.0,73.0,6.0,13.6,106.0,106.0,-3.3,2.4,54.900000000000006,15.625,9.7,20.4,1701.593,1855.753,4767.280184964649,4593.550988550516,4680.415586757583
385,Karl-Anthony Towns,Center,26.0,74.0,74.0,33.5,121.0,110.0,4.5,0.5,59.1,31.70731707317074,15.7,13.7,31650.6,34518.067,26071.11695370746,28666.975784176302,27369.046368941883
386,Gary Trent Jr,Guard,23.0,70.0,69.0,35.0,114.0,112.0,-0.1,0.3,51.1,16.129032258064516,4.2,5.8,16225.0,17694.945,9838.610058444718,11893.883488994707,10866.246773719711
387,PJ Tucker,Forward,36.0,71.0,70.0,27.9,120.0,110.0,-0.8,1.4,57.7,10.0,11.1,12.7,7000.0,7634.183,9803.83488856863,7645.785342323556,8724.810115446093
388,Myles Turner,Center,25.0,42.0,42.0,29.4,117.0,111.0,0.1,1.4,58.7,20.212765957446805,13.4,10.9,18000.0,19630.756,10510.50596527761,12101.937432900113,11306.221699088863
389,Jonas Valanciunas,Center,29.0,74.0,74.0,30.3,118.0,111.0,2.0,-0.1,57.4,25.196850393700792,20.8,14.4,14000.0,15268.366,28435.915359585553,21115.572785052045,24775.744072318797
390,Denzel Valentine,Guard,28.0,24.0,0.0,9.3,98.0,110.0,-3.1,0.4,52.3,0.0,10.4,15.4,1005.633,1096.74,5057.1470624063895,1429.6070668377938,3243.377064622092
391,Jarred Vanderbilt,Forward,22.0,74.0,67.0,25.4,127.0,108.0,-0.8,1.0,59.0,24.489795918367346,17.8,14.8,4050.0,4416.92,3145.1375508298847,4738.042862154355,3941.59020649212
392,Fred VanVleet,Guard,27.0,65.0,65.0,37.9,115.0,111.0,3.1,0.5,51.3,17.751479289940832,6.4,12.5,19675.926,21458.517,22788.006412133174,17741.037455332946,20264.52193373306
393,Devin Vassell,Forward,21.0,71.0,32.0,27.3,109.0,112.0,-0.5,0.0,51.6,11.11111111111111,8.3,6.7,4235.16,4618.855,4862.716177594269,3092.1038559847684,3977.4100167895185
394,Gabe Vincent,Guard,25.0,68.0,27.0,23.4,107.0,111.0,-1.9,0.5,53.3,8.0,4.5,15.4,1669.178,1820.401,4990.965524580058,3523.8041182725897,4257.3848214263235
395,Nikola Vucevic,Center,31.0,73.0,73.0,33.1,107.0,110.0,0.8,0.1,51.8,8.227848101265822,18.7,10.1,24000.0,26174.341,33221.99576971941,21072.36500239557,27147.18038605749
396,Dean Wade,Forward,25.0,51.0,28.0,19.2,122.0,111.0,-1.9,1.3,57.4,9.30232558139535,8.5,6.5,1782.621,1944.122,2348.5237648202415,2284.385141984064,2316.4544534021525
397,Franz Wagner,Forward,20.0,79.0,79.0,30.7,110.0,114.0,-0.4,-0.3,51.7,19.51219512195122,7.7,10.0,5007.84,5461.538,10873.719545342048,6496.408980559957,8685.064262951002
398,Moritz Wagner,Center,24.0,63.0,3.0,15.2,118.0,112.0,1.5,0.1,58.1,26.984126984126984,12.8,11.0,1729.217,1885.879,3592.3750510826553,2287.0025327859803,2939.688791934318
399,Kemba Walker,Guard,31.0,37.0,37.0,25.6,112.0,113.0,0.7,-0.2,50.1,16.0,6.3,10.7,34967.442,38135.407,16275.612659096481,14895.417656403482,15585.515157749982
400,Lonnie Walker,Guard,23.0,70.0,6.0,23.0,103.0,115.0,-1.2,-1.3,48.0,15.596330275229356,5.9,7.9,4447.896,4850.864,2880.654426700901,4615.096448411533,3747.8754375562166
401,Brad Wanamaker,Guard,32.0,23.0,2.0,13.9,100.0,118.0,-5.3,-0.5,39.0,30.303030303030305,6.8,20.7,814.918,888.747,3607.50389678927,1631.8771238059198,2619.690510297595
402,PJ Washington,Center,23.0,65.0,28.0,27.2,114.0,113.0,-0.2,0.2,57.3,10.975609756097562,10.1,12.6,4215.12,4596.999,5351.8482463995415,3974.5169142590353,4663.182580329289
403,Yuta Watanabe,Forward,27.0,38.0,4.0,11.7,106.0,110.0,-1.9,0.0,50.4,16.666666666666664,11.2,10.9,1762.796,1922.501,3741.8455038326006,2449.7057846284206,3095.775644230511
404,Lindy Waters III,Guard,24.0,25.0,1.0,18.6,110.0,112.0,-0.8,-0.8,55.7,2.857142857142857,8.1,5.8,159.527,173.979,2332.412873083248,2456.8231463381635,2394.618009710706
405,Trendon Watford,Forward,21.0,48.0,10.0,18.1,118.0,116.0,-1.4,-0.4,54.900000000000006,26.785714285714285,12.6,12.5,768.83,838.484,1415.0380085440027,1455.6184934437188,1435.3282509938608
406,Russell Westbrook,Guard,33.0,78.0,78.0,34.3,102.0,114.0,-0.7,-0.9,47.6,21.51898734177215,11.6,17.3,44211.146,48216.568,25088.62911464263,35869.10843929013,30478.86877696638
407,Coby White,Guard,21.0,61.0,17.0,27.5,111.0,117.0,-0.4,-1.7,53.900000000000006,12.264150943396228,6.1,9.3,5837.76,6366.646,2970.3045222589385,5342.460860047446,4156.382691153192
408,Derrick White,Guard,27.0,75.0,52.0,29.3,114.0,112.0,0.4,0.6,49.3,25.233644859813086,6.3,11.6,15678.571,17099.011,7831.55781221495,11887.510197009113,9859.534004612031
409,Hassan Whiteside,Center,32.0,65.0,8.0,17.9,132.0,104.0,0.6,1.4,65.2,31.37254901960785,23.3,11.6,2401.537,2619.11,7155.835257995032,4667.563260221639,5911.699259108336
410,Joe Wieskamp,Guard,22.0,29.0,0.0,7.1,107.0,117.0,-2.9,-1.1,48.2,10.526315789473683,3.6,3.1,563.663,614.729,648.8872498657825,894.895023282897,771.8911365743397
411,Aaron Wiggins,Guard,23.0,50.0,35.0,24.2,107.0,116.0,-3.4,-0.9,52.5,17.91044776119403,7.6,12.6,1305.761,1424.059,2597.631718559368,4789.216731628057,3693.4242250937123
412,Andrew Wiggins,Forward,26.0,73.0,73.0,31.9,109.0,109.0,0.3,0.1,54.3,14.285714285714285,7.6,9.0,31579.39,34440.406,17008.227474743806,29379.221721517548,23193.724598130677
413,Brandon Williams,Guard,22.0,24.0,16.0,26.7,96.0,118.0,-2.6,-3.1,42.7,23.72881355932203,6.4,15.2,180.798,197.177,3080.3329906323024,921.711770624358,2001.0223806283302
414,Grant Williams,Forward,23.0,77.0,21.0,24.4,122.0,109.0,-1.4,1.1,59.7,19.642857142857142,7.9,11.6,2617.8,2854.966,2419.4946970600986,2959.769696346309,2689.6321967032036
415,Kenrich Williams,Forward,27.0,49.0,0.0,21.9,111.0,113.0,-1.3,1.1,52.5,9.23076923076923,10.5,11.9,2000.0,2181.195,5039.719388449751,3511.0754260998906,4275.397407274821
416,Robert Williams,Center,24.0,61.0,61.0,29.6,148.0,102.0,2.4,3.1,73.6,18.333333333333336,17.6,13.4,3661.976,3993.742,5214.004634109612,4192.501204770252,4703.252919439932
417,Ziaire Williams,Forward,20.0,62.0,31.0,21.7,113.0,114.0,-2.4,-0.6,54.0,10.294117647058822,5.0,8.4,4373.04,4769.226,2737.667339244177,5301.581611469544,4019.624475356861
418,Dylan Windler,Forward,25.0,50.0,0.0,9.2,110.0,110.0,-2.9,1.2,48.5,15.0,10.7,13.1,2239.2,2442.066,1666.364335833786,2428.048568572647,2047.2064522032165
419,Justise Winslow,Forward,25.0,48.0,11.0,16.1,100.0,109.0,-2.7,1.0,45.7,14.814814814814811,14.0,14.6,3902.439,4255.99,4067.1758318562897,3867.4139678975007,3967.294899876895
420,Christian Wood,Center,26.0,68.0,67.0,30.8,114.0,113.0,2.1,-0.4,57.6,23.25581395348837,18.0,11.0,13666.667,14904.833,20479.23955315075,18674.359710609308,19576.79963188003
421,Delon Wright,Guard,29.0,77.0,8.0,18.9,126.0,112.0,-0.2,2.4,53.5,20.0,8.3,13.2,8526.316,9298.779,3951.3925640762213,6682.219948217346,5316.806256146784
422,Thaddeus Young,Forward,33.0,52.0,1.0,16.3,113.0,108.0,0.1,2.1,55.00000000000001,7.6923076923076925,13.1,15.0,14190.0,15475.579,9472.280364557359,10753.191610674081,10112.73598761572
423,Trae Young,Guard,23.0,76.0,76.0,34.9,119.0,118.0,7.1,-2.0,53.6,32.51231527093596,5.9,14.5,8326.471,9080.829,23791.510043492926,11533.107511317376,17662.308777405153
424,Omer Yurtseven,Center,23.0,56.0,12.0,12.6,112.0,104.0,-1.4,0.4,52.8,15.909090909090908,23.6,13.0,1489.065,1623.97,2597.1128514190914,2445.7907952360597,2521.4518233275758
425,Cody Zeller,Center,29.0,27.0,0.0,13.1,127.0,116.0,-1.2,-1.0,56.7,42.42424242424242,19.3,14.6,2389.641,2606.136,4012.3259556036455,2873.857739115438,3443.091847359542
426,Ivica Zubac,Center,24.0,76.0,76.0,24.4,126.0,107.0,-0.1,0.8,62.6,33.84615384615385,18.4,16.1,7518.518,8199.677,4671.590400290827,6680.765817333405,5676.178108812116
