,Unnamed: 0,Player,Pos,Age,G,GS,MP,eFG%,FTR,TRB%,TOV%,Salary,Salary Adjusted,age_bin,games_bin,games_started_bin,mins_bin
674,674,Robin Lopez,Center,33.0,36.0,9.0,17.0,55.8,16.363636363636363,10.9,16.5,5000.0,5452.987,"(30, 33]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
675,675,Kevin Love,Center,33.0,74.0,4.0,22.5,55.3,21.359223300970875,17.8,10.4,31258.256,34090.178,"(30, 33]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
676,676,Kyle Lowry,Guard,35.0,63.0,63.0,33.9,55.50000000000001,23.0,7.5,19.3,26984.128,29428.824,"(33, 36]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
677,677,Timothe Luwawu,Forward,26.0,52.0,18.0,13.2,51.6,19.444444444444443,6.6,8.9,1939.35,2115.05,"(24, 27]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
678,678,Trey Lyles,Forward,26.0,75.0,23.0,20.5,52.6,34.66666666666667,13.4,9.8,2500.0,2726.493,"(24, 27]","(65.0, 82.0]","(20, 40]","(20.0, 30.0]"
679,679,Theo Maledon,Guard,20.0,51.0,7.0,17.8,44.5,24.19354838709677,7.4,15.3,2000.0,2181.195,"(18, 21]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
680,680,Sandro Mamukelashvili,Forward,22.0,41.0,3.0,9.9,59.1,14.285714285714288,10.7,10.7,462.629,504.542,"(21, 24]","(35.0, 50.0]","(0, 20]","(-0.001, 10.0]"
681,681,Terance Mann,Forward,25.0,81.0,33.0,28.6,53.900000000000006,18.823529411764707,9.7,9.9,1782.621,1944.122,"(24, 27]","(65.0, 82.0]","(20, 40]","(20.0, 30.0]"
682,682,Tre Mann,Guard,20.0,60.0,26.0,22.8,47.6,11.224489795918368,6.4,10.2,2901.24,3164.085,"(18, 21]","(50.0, 65.0]","(20, 40]","(20.0, 30.0]"
683,683,Boban Marjanovic,Center,33.0,23.0,0.0,5.6,60.7,20.0,16.9,15.8,3500.0,3817.091,"(30, 33]","(19.999, 35.0]",,"(-0.001, 10.0]"
684,684,Lauri Markkanen,Forward,24.0,61.0,61.0,30.8,54.2,20.0,10.2,6.5,15690.909,17112.467,"(21, 24]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
685,685,Naji Marshall,Forward,24.0,55.0,4.0,13.4,44.4,26.53061224489796,10.7,12.9,1517.981,1655.506,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
686,686,Caleb Martin,Forward,26.0,60.0,12.0,22.9,58.5,17.647058823529413,9.5,10.3,844.011,920.476,"(24, 27]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
687,687,Cody Martin,Forward,26.0,71.0,11.0,26.3,55.400000000000006,18.333333333333336,8.1,11.5,1782.621,1944.122,"(24, 27]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
688,688,Kelan Martin,Forward,26.0,30.0,1.0,15.0,47.4,5.263157894736842,6.8,7.3,993.76,1083.792,"(24, 27]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
689,689,KJ Martin,Forward,21.0,79.0,2.0,21.0,59.1,15.151515151515152,9.9,9.4,1517.981,1655.506,"(18, 21]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
690,690,Garrison Mathews,Guard,25.0,65.0,33.0,26.3,55.00000000000001,30.98591549295775,6.1,7.1,2000.0,2181.195,"(24, 27]","(50.0, 65.0]","(20, 40]","(20.0, 30.0]"
691,691,Wesley Matthews,Guard,35.0,49.0,14.0,20.4,51.6,8.88888888888889,4.9,7.2,1958.495,2135.929,"(33, 36]","(35.0, 50.0]","(0, 20]","(20.0, 30.0]"
692,692,Tyrese Maxey,Guard,21.0,75.0,74.0,35.3,55.2,21.052631578947366,5.1,7.4,2602.92,2838.738,"(18, 21]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
693,693,Skylar Mays,Guard,24.0,28.0,5.0,7.9,56.3,13.043478260869565,6.2,12.8,510.907,557.193,"(21, 24]","(19.999, 35.0]","(0, 20]","(-0.001, 10.0]"
694,694,Miles McBride,Guard,21.0,40.0,2.0,9.3,37.5,7.4074074074074066,6.1,4.2,925.258,1009.084,"(18, 21]","(35.0, 50.0]","(0, 20]","(-0.001, 10.0]"
695,695,CJ McCollum,Guard,30.0,62.0,62.0,34.6,53.900000000000006,10.106382978723405,6.9,9.3,30864.198,33660.419,"(27, 30]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
696,696,TJ McConnell,Guard,29.0,27.0,8.0,24.1,50.5,9.09090909090909,7.7,11.7,7500.0,8179.481,"(27, 30]","(19.999, 35.0]","(0, 20]","(20.0, 30.0]"
697,697,Jaden McDaniels,Forward,21.0,70.0,31.0,25.8,53.2,10.126582278481012,8.7,11.4,2063.28,2250.208,"(18, 21]","(65.0, 82.0]","(20, 40]","(20.0, 30.0]"
698,698,Jalen McDaniels,Forward,24.0,55.0,2.0,16.3,56.49999999999999,21.73913043478261,10.1,11.2,1782.621,1944.122,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
699,699,Doug McDermott,Forward,30.0,51.0,51.0,24.0,57.8,8.791208791208792,4.9,8.1,13750.0,14995.716,"(27, 30]","(50.0, 65.0]","(40, 60]","(20.0, 30.0]"
700,700,JaVale McGee,Center,34.0,74.0,17.0,15.8,63.1,22.58064516129032,22.7,15.8,5000.0,5452.987,"(33, 36]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
701,701,Rodney McGruder,Guard,30.0,51.0,2.0,14.8,56.39999999999999,9.090909090909092,8.0,9.2,1939.35,2115.05,"(27, 30]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
702,702,Jordan McLaughlin,Guard,25.0,62.0,3.0,14.5,50.8,15.625,5.6,14.9,2000.0,2181.195,"(24, 27]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
703,703,Ben McLemore,Guard,28.0,64.0,6.0,20.1,54.1,13.095238095238097,4.4,8.7,2389.641,2606.136,"(27, 30]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
704,704,De'Anthony Melton,Guard,23.0,73.0,15.0,22.7,50.4,12.63157894736842,10.4,13.0,8805.976,9603.776,"(21, 24]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
705,705,Chimezie Metu,Center,24.0,60.0,20.0,21.3,51.6,16.0,14.3,11.1,1762.796,1922.501,"(21, 24]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
706,706,Khris Middleton,Forward,30.0,66.0,66.0,32.4,52.2,25.161290322580644,8.8,14.2,35500.0,38716.214,"(27, 30]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
707,707,Paul Millsap,Center,36.0,33.0,1.0,11.4,42.6,14.285714285714285,16.6,13.1,2641.691,2881.021,"(33, 36]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
708,708,Shake Milton,Guard,25.0,55.0,6.0,21.4,48.3,15.068493150684931,6.7,9.2,1846.738,2014.047,"(24, 27]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
709,709,Davion Mitchell,Guard,23.0,75.0,19.0,27.7,47.7,6.25,4.4,11.5,4603.2,5020.238,"(21, 24]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
710,710,Donovan Mitchell,Guard,25.0,67.0,67.0,33.8,53.3,19.51219512195122,6.8,11.7,28103.5,30649.609,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
711,711,Evan Mobley,Forward,20.0,69.0,69.0,33.8,52.2,20.0,13.5,12.4,8075.16,8806.749,"(18, 21]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
712,712,Malik Monk,Guard,23.0,76.0,37.0,28.1,57.8,11.009174311926603,6.4,12.2,1789.256,1951.358,"(21, 24]","(65.0, 82.0]","(20, 40]","(20.0, 30.0]"
713,713,Moses Moody,Guard,19.0,52.0,11.0,11.7,54.6,14.285714285714285,7.2,6.1,3562.2,3884.926,"(18, 21]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
714,714,Ja Morant,Guard,22.0,57.0,57.0,33.1,53.0,26.699029126213592,9.0,12.6,9603.36,10473.401,"(21, 24]","(50.0, 65.0]","(40, 60]","(30.0, 40.0]"
715,715,Marcus Morris,Forward,32.0,54.0,54.0,29.0,50.7,18.75,8.1,8.4,15627.907,17043.757,"(30, 33]","(50.0, 65.0]","(40, 60]","(20.0, 30.0]"
716,716,Monte Morris,Guard,26.0,75.0,74.0,29.9,56.39999999999999,9.70873786407767,5.6,8.8,8449.074,9214.539,"(24, 27]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
717,717,Trey Murphy,Forward,21.0,62.0,1.0,13.9,52.2,15.555555555555555,9.4,5.1,3053.76,3330.423,"(18, 21]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
718,718,Dejounte Murray,Guard,25.0,68.0,68.0,34.8,50.0,15.846994535519125,12.5,11.8,15428.88,16826.699,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
719,719,Mike Muscala,Center,30.0,43.0,0.0,13.8,59.7,18.965517241379317,11.2,4.9,3500.0,3817.091,"(27, 30]","(35.0, 50.0]",,"(10.0, 20.0]"
720,720,Aaron Nesmith,Forward,22.0,52.0,3.0,11.0,48.1,11.428571428571429,8.4,13.8,3631.2,3960.177,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
721,721,Raul Neto,Guard,29.0,70.0,19.0,19.6,50.2,19.047619047619047,5.4,13.9,2089.448,2278.746,"(27, 30]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
722,722,Georges Niang,Forward,28.0,76.0,7.0,22.8,57.49999999999999,9.459459459459458,6.5,9.1,3300.0,3598.972,"(27, 30]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
723,723,Daishen Nix,Guard,19.0,24.0,0.0,10.9,45.5,25.0,6.9,24.5,923.078,1006.706,"(18, 21]","(19.999, 35.0]",,"(10.0, 20.0]"
724,724,Zeke Nnaji,Forward,21.0,41.0,1.0,17.0,61.6,22.22222222222222,11.8,9.7,2498.76,2725.141,"(18, 21]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
725,725,Nerlens Noel,Center,27.0,25.0,11.0,22.5,53.3,33.333333333333336,13.5,21.5,8800.0,9597.258,"(24, 27]","(19.999, 35.0]","(0, 20]","(20.0, 30.0]"
726,726,Jaylen Nowell,Guard,22.0,62.0,1.0,15.7,55.1,17.91044776119403,6.8,7.4,1782.621,1944.122,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
727,727,Frank Ntilikina,Guard,23.0,58.0,5.0,11.8,48.4,10.526315789473683,6.4,11.7,1789.256,1951.358,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
728,728,Jusuf Nurkic,Center,27.0,56.0,56.0,28.2,54.8,30.8411214953271,21.5,16.6,12000.0,13087.17,"(24, 27]","(50.0, 65.0]","(40, 60]","(20.0, 30.0]"
729,729,David Nwaba,Forward,29.0,46.0,4.0,13.2,52.6,26.31578947368421,13.6,9.3,4650.0,5071.278,"(27, 30]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
730,730,Jordan Nwora,Forward,23.0,62.0,13.0,19.1,48.8,8.0,9.9,10.6,1517.981,1655.506,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
731,731,Royce O'Neale,Forward,28.0,77.0,77.0,31.2,59.1,10.344827586206897,8.4,14.4,8800.0,9597.258,"(27, 30]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
732,732,Semi Ojeleye,Forward,27.0,30.0,0.0,13.5,37.9,24.24242424242425,9.7,7.5,1789.256,1951.358,"(24, 27]","(19.999, 35.0]",,"(10.0, 20.0]"
733,733,Chuma Okeke,Forward,23.0,70.0,20.0,25.0,47.8,9.756097560975611,10.5,8.6,3277.08,3573.975,"(21, 24]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
734,734,Josh Okogie,Guard,23.0,49.0,6.0,10.5,47.1,33.33333333333333,7.3,15.4,4087.904,4458.258,"(21, 24]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
735,735,Onyeka Okongwu,Center,21.0,48.0,6.0,20.7,69.0,36.17021276595744,15.6,13.8,6104.28,6657.312,"(18, 21]","(35.0, 50.0]","(0, 20]","(20.0, 30.0]"
736,736,Isaac Okoro,Forward,21.0,67.0,61.0,29.6,54.400000000000006,28.125,5.6,10.4,6720.72,7329.6,"(18, 21]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
737,737,KZ Okpala,Forward,22.0,21.0,0.0,11.6,50.0,12.121212121212125,9.5,6.3,1782.621,1944.122,"(21, 24]","(19.999, 35.0]",,"(10.0, 20.0]"
738,738,Kelly Olynyk,Center,30.0,40.0,1.0,19.1,51.7,23.61111111111111,12.5,15.1,12195.122,13299.97,"(27, 30]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
739,739,Cedi Osman,Forward,26.0,66.0,3.0,22.2,54.400000000000006,14.942528735632186,5.5,9.6,8133.334,8870.194,"(24, 27]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
740,740,Kelly Oubre,Forward,26.0,76.0,13.0,26.3,54.2,13.821138211382111,8.0,6.2,12000.0,13087.17,"(24, 27]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
741,741,Kevin Pangos,Guard,29.0,24.0,3.0,6.9,39.1,5.2631578947368425,3.7,12.8,1569.178,1711.341,"(27, 30]","(19.999, 35.0]","(0, 20]","(-0.001, 10.0]"
742,742,Eric Paschall,Forward,25.0,58.0,3.0,12.7,56.99999999999999,26.829268292682933,7.9,9.0,1782.621,1944.122,"(24, 27]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
743,743,Chris Paul,Guard,36.0,65.0,65.0,32.9,53.6,23.00884955752212,7.1,15.6,30800.0,33590.405,"(33, 36]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
744,744,Cameron Payne,Guard,27.0,58.0,12.0,22.0,46.9,12.871287128712872,7.3,14.1,6500.0,7088.884,"(24, 27]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
745,745,Elfrid Payton,Guard,27.0,50.0,1.0,11.0,39.4,5.714285714285714,8.6,19.9,2239.544,2442.441,"(24, 27]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
746,746,Gary Payton II,Guard,29.0,71.0,16.0,17.6,67.9,10.416666666666668,10.8,9.8,1669.178,1820.401,"(27, 30]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
747,747,Mason Plumlee,Center,31.0,73.0,73.0,24.6,64.1,20.454545454545453,16.7,20.2,9248.333,10086.209,"(30, 33]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
748,748,Jakob Poeltl,Center,26.0,68.0,67.0,29.0,61.9,14.285714285714285,16.9,12.7,8750.0,9542.728,"(24, 27]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
749,749,Aleksej Pokusevski,Forward,20.0,61.0,12.0,20.2,47.0,8.0,13.3,16.4,3113.16,3395.204,"(18, 21]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
750,750,Jordan Poole,Guard,22.0,76.0,51.0,30.0,54.8,23.021582733812952,6.2,13.7,2161.44,2357.261,"(21, 24]","(65.0, 82.0]","(40, 60]","(20.0, 30.0]"
751,751,Kevin Porter,Guard,21.0,61.0,61.0,31.3,51.1,15.151515151515152,7.7,17.7,1782.621,1944.122,"(18, 21]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
752,752,Otto Porter,Forward,28.0,63.0,15.0,22.2,56.00000000000001,12.121212121212125,14.2,7.7,2389.641,2606.136,"(27, 30]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
753,753,Bobby Portis,Center,26.0,72.0,59.0,28.2,55.50000000000001,9.917355371900827,17.2,8.9,4347.6,4741.482,"(24, 27]","(65.0, 82.0]","(40, 60]","(20.0, 30.0]"
754,754,Kristaps Porzingis,Forward,26.0,51.0,51.0,29.0,51.0,32.66666666666667,15.4,8.3,31650.6,34518.067,"(24, 27]","(50.0, 65.0]","(40, 60]","(20.0, 30.0]"
755,755,Dwight Powell,Center,30.0,82.0,71.0,21.9,68.7,40.81632653061224,12.5,11.5,11080.125,12083.957,"(27, 30]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
756,756,Norman Powell,Forward,28.0,45.0,41.0,32.4,54.900000000000006,31.343283582089555,5.4,8.9,15517.242,16923.066,"(27, 30]","(35.0, 50.0]","(40, 60]","(30.0, 40.0]"
757,757,Taurean Prince,Forward,27.0,69.0,8.0,17.1,56.39999999999999,15.789473684210526,7.9,11.1,13334.375,14542.437,"(24, 27]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
758,758,Payton Pritchard,Guard,24.0,71.0,2.0,14.1,56.39999999999999,5.660377358490567,7.2,9.7,2137.44,2331.086,"(21, 24]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
759,759,Immanuel Quickley,Guard,22.0,78.0,3.0,23.1,48.7,24.73118279569892,7.4,10.9,2210.64,2410.918,"(21, 24]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
760,760,Julius Randle,Forward,27.0,72.0,72.0,35.3,45.9,24.277456647398843,15.1,14.7,19800.0,21593.832,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
761,761,Austin Reaves,Guard,23.0,61.0,19.0,23.2,54.2,30.76923076923077,7.3,9.8,925.258,1009.084,"(21, 24]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
762,762,Cam Reddish,Forward,22.0,49.0,7.0,20.7,48.5,25.301204819277107,5.7,11.1,4670.16,5093.265,"(21, 24]","(35.0, 50.0]","(0, 20]","(20.0, 30.0]"
763,763,Davon Reed,Guard,26.0,48.0,5.0,13.9,61.8,5.882352941176471,9.0,8.7,532.398,580.631,"(24, 27]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
764,764,Paul Reed,Center,22.0,38.0,2.0,7.9,57.3,8.0,17.0,8.9,1517.981,1655.506,"(21, 24]","(35.0, 50.0]","(0, 20]","(-0.001, 10.0]"
765,765,Naz Reid,Center,22.0,77.0,6.0,15.8,54.900000000000006,24.19354838709677,13.3,13.2,1782.621,1944.122,"(21, 24]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
766,766,Nick Richards,Center,24.0,50.0,5.0,7.3,66.7,33.33333333333333,12.4,18.1,1517.981,1655.506,"(21, 24]","(35.0, 50.0]","(0, 20]","(-0.001, 10.0]"
767,767,Josh Richardson,Guard,28.0,65.0,7.0,24.6,53.400000000000006,18.292682926829272,6.2,10.2,11615.328,12667.648,"(27, 30]","(50.0, 65.0]","(0, 20]","(20.0, 30.0]"
768,768,Austin Rivers,Guard,29.0,67.0,18.0,22.1,53.0,9.615384615384617,4.3,12.8,2401.537,2619.11,"(27, 30]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
769,769,Duncan Robinson,Guard,27.0,79.0,68.0,25.9,55.900000000000006,6.521739130434782,5.6,7.4,15650.0,17067.852,"(24, 27]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
770,770,Justin Robinson,Guard,24.0,25.0,0.0,12.2,39.8,5.405405405405405,3.7,15.0,265.953,290.047,"(21, 24]","(19.999, 35.0]",,"(10.0, 20.0]"
771,771,Mitchell Robinson,Center,23.0,72.0,62.0,25.7,76.1,25.0,17.9,12.4,1802.057,1965.319,"(21, 24]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
772,772,Jeremiah Robinson-Earl,Center,21.0,49.0,36.0,22.2,50.3,12.121212121212125,13.0,10.1,2000.0,2181.195,"(18, 21]","(35.0, 50.0]","(20, 40]","(20.0, 30.0]"
773,773,Isaiah Roby,Forward,23.0,45.0,28.0,21.1,58.2,23.61111111111111,11.8,10.3,1782.621,1944.122,"(21, 24]","(35.0, 50.0]","(20, 40]","(20.0, 30.0]"
774,774,Rajon Rondo,Guard,35.0,39.0,1.0,17.9,47.4,11.11111111111111,8.5,26.6,7500.0,8179.481,"(33, 36]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
775,775,Derrick Rose,Guard,33.0,26.0,4.0,24.5,51.3,11.428571428571429,6.6,11.9,13445.12,14663.215,"(30, 33]","(19.999, 35.0]","(0, 20]","(20.0, 30.0]"
776,776,Terrence Ross,Guard,30.0,63.0,0.0,23.0,46.7,20.454545454545453,5.9,10.9,12500.0,13632.469,"(27, 30]","(50.0, 65.0]",,"(20.0, 30.0]"
777,777,Terry Rozier,Guard,27.0,73.0,73.0,33.7,53.900000000000006,13.125,6.8,7.2,17905.263,19527.436,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
778,778,Ricky Rubio,Guard,31.0,34.0,8.0,28.5,43.4,21.487603305785125,8.0,16.5,17800.0,19412.636,"(30, 33]","(19.999, 35.0]","(0, 20]","(20.0, 30.0]"
779,779,D'Angelo Russell,Guard,25.0,65.0,65.0,32.0,50.2,20.0,5.6,13.2,30013.5,32732.65,"(24, 27]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
780,780,Domantas Sabonis,Center,25.0,62.0,61.0,34.5,59.8,32.0,19.5,17.5,18500.0,20176.055,"(24, 27]","(50.0, 65.0]","(60, 82]","(30.0, 40.0]"
781,781,Olivier Sarr,Center,22.0,22.0,2.0,19.1,63.9,23.913043478260875,11.4,16.2,223.339,243.572,"(21, 24]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
782,782,Admiral Schofield,Forward,24.0,38.0,1.0,12.3,51.9,8.823529411764707,10.0,13.4,723.741,789.309,"(21, 24]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
783,783,Landry Shamet,Guard,24.0,69.0,14.0,20.8,52.1,14.285714285714285,4.7,7.3,3768.342,4109.744,"(21, 24]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
784,784,Day'Ron Sharpe,Forward,20.0,32.0,8.0,12.2,58.4,17.02127659574468,22.3,15.2,2009.16,2191.185,"(18, 21]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
785,785,Pascal Siakam,Forward,27.0,68.0,68.0,37.9,52.5,23.59550561797753,12.2,11.6,33003.936,35994.012,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
786,786,Anfernee Simons,Guard,22.0,57.0,30.0,29.5,55.50000000000001,12.85714285714286,4.9,11.9,3938.818,4295.665,"(21, 24]","(50.0, 65.0]","(20, 40]","(20.0, 30.0]"
787,787,Jericho Sims,Forward,23.0,41.0,5.0,13.5,72.2,23.07692307692308,16.4,23.1,462.629,504.542,"(21, 24]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
788,788,Marcus Smart,Guard,27.0,71.0,71.0,32.3,50.1,19.8019801980198,6.4,16.6,13839.285,15093.09,"(24, 27]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
789,789,Dennis Smith,Guard,24.0,37.0,4.0,17.2,43.4,21.5686274509804,7.6,19.0,1789.256,1951.358,"(21, 24]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
790,790,Jalen Smith,Forward,21.0,51.0,8.0,18.1,56.00000000000001,21.73913043478261,18.2,9.6,4458.0,4861.884,"(18, 21]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
791,791,Tony Snell,Guard,30.0,53.0,12.0,15.5,53.5,3.125,6.9,9.9,2389.641,2606.136,"(27, 30]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
792,792,Lance Stephenson,Guard,31.0,46.0,1.0,17.7,49.7,20.0,8.7,16.7,1614.825,1761.124,"(30, 33]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
793,793,Lamar Stevens,Forward,24.0,63.0,13.0,16.1,51.7,15.686274509803924,8.9,10.4,1517.981,1655.506,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
794,794,Isaiah Stewart,Center,20.0,71.0,71.0,25.6,52.6,14.492753623188406,18.4,13.7,3277.08,3573.975,"(18, 21]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
795,795,Max Strus,Forward,25.0,68.0,16.0,23.3,60.2,7.228915662650602,7.2,8.8,1669.178,1820.401,"(24, 27]","(65.0, 82.0]","(0, 20]","(20.0, 30.0]"
796,796,Jalen Suggs,Guard,20.0,48.0,45.0,27.2,40.0,22.807017543859647,6.9,18.7,6592.92,7190.222,"(18, 21]","(35.0, 50.0]","(40, 60]","(20.0, 30.0]"
797,797,Keifer Sykes,Guard,28.0,32.0,11.0,17.7,43.4,8.47457627118644,4.4,14.3,558.345,608.929,"(27, 30]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
798,798,Jae'Sean Tate,Forward,26.0,78.0,77.0,26.4,54.1,18.27956989247312,11.2,14.6,1517.981,1655.506,"(24, 27]","(65.0, 82.0]","(60, 82]","(20.0, 30.0]"
799,799,Jayson Tatum,Forward,23.0,76.0,76.0,35.9,52.6,25.728155339805824,12.1,10.9,28103.5,30649.609,"(21, 24]","(65.0, 82.0]","(60, 82]","(30.0, 40.0]"
800,800,Terry Taylor,Guard,22.0,33.0,7.0,21.6,64.1,16.417910447761194,13.4,8.7,895.125,976.221,"(21, 24]","(19.999, 35.0]","(0, 20]","(20.0, 30.0]"
801,801,Garrett Temple,Guard,35.0,59.0,16.0,18.6,47.6,10.0,7.2,11.8,4910.0,5354.834,"(33, 36]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
802,802,Daniel Theis,Center,29.0,47.0,27.0,20.8,57.6,16.129032258064516,12.7,12.5,8280.351,9030.53,"(27, 30]","(35.0, 50.0]","(20, 40]","(20.0, 30.0]"
803,803,Cam Thomas,Guard,20.0,67.0,2.0,17.6,48.0,17.333333333333336,7.5,9.1,2036.28,2220.762,"(18, 21]","(65.0, 82.0]","(0, 20]","(10.0, 20.0]"
804,804,Isaiah Thomas,Guard,32.0,22.0,1.0,15.1,48.5,13.157894736842104,4.6,7.8,910.926,993.452,"(30, 33]","(19.999, 35.0]","(0, 20]","(10.0, 20.0]"
805,805,Matt Thomas,Guard,27.0,40.0,0.0,11.5,54.1,11.764705882352942,6.1,5.3,1669.178,1820.401,"(24, 27]","(35.0, 50.0]",,"(10.0, 20.0]"
806,806,Klay Thompson,Guard,31.0,32.0,32.0,29.4,52.900000000000006,7.82122905027933,7.3,6.7,37980.72,41421.681,"(30, 33]","(19.999, 35.0]","(20, 40]","(20.0, 30.0]"
807,807,Tristan Thompson,Forward,30.0,57.0,6.0,15.7,53.0,23.404255319148938,17.7,12.4,9946.611,10847.749,"(27, 30]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
808,808,JT Thor,Forward,19.0,33.0,0.0,7.9,50.0,23.529411764705884,8.7,13.6,1250.0,1363.246,"(18, 21]","(19.999, 35.0]",,"(-0.001, 10.0]"
809,809,Matisse Thybulle,Guard,24.0,66.0,50.0,25.5,57.49999999999999,11.11111111111111,5.0,10.9,2840.16,3097.471,"(21, 24]","(65.0, 82.0]","(40, 60]","(20.0, 30.0]"
810,810,Killian Tillie,Center,23.0,36.0,3.0,12.8,44.5,2.857142857142857,6.8,9.1,1901.625,2073.907,"(21, 24]","(35.0, 50.0]","(0, 20]","(10.0, 20.0]"
811,811,Xavier Tillman,Forward,23.0,53.0,2.0,13.2,47.7,21.951219512195124,12.0,12.1,1517.981,1655.506,"(21, 24]","(50.0, 65.0]","(0, 20]","(10.0, 20.0]"
